Created on 04-26-2020,https://www.CryptoDataDownload.com,,,,,,
Date,Symbol,Open,High,Low,Close,Volume XRP,Volume USD
9/27/2017,XRPUSD,0.1885,0.215,0.187,0.2102,15161946.48,3131572.47
9/26/2017,XRPUSD,0.1856,0.194,0.1811,0.1885,5925264.46,1114196.55
9/25/2017,XRPUSD,0.1764,0.187,0.175,0.1856,3798115.65,686875.57
9/24/2017,XRPUSD,0.1782,0.1805,0.1742,0.1764,1916093.62,338407.27
9/23/2017,XRPUSD,0.1727,0.182,0.1702,0.1782,4958456.76,877648.44
9/22/2017,XRPUSD,0.1711,0.1777,0.1673,0.1727,4803231.36,825717.32
9/21/2017,XRPUSD,0.1814,0.1839,0.17,0.1711,6541318.78,1156705.67
9/20/2017,XRPUSD,0.1849,0.1888,0.1804,0.1814,5727406.16,1058160.93
9/19/2017,XRPUSD,0.1949,0.195,0.184,0.1849,7078662.87,1328682.02
9/18/2017,XRPUSD,0.1829,0.1968,0.1825,0.1949,9062645.62,1726734.79
9/17/2017,XRPUSD,0.1844,0.188,0.1733,0.1829,6288867.62,1140626.72
9/16/2017,XRPUSD,0.187,0.196,0.1777,0.1844,11929401.45,2231320.44
9/15/2017,XRPUSD,0.1727,0.195,0.15,0.187,22352461.34,3940942.07
9/14/2017,XRPUSD,0.2013,0.2029,0.1625,0.1727,20966563.83,3817569.47
9/13/2017,XRPUSD,0.21,0.211,0.191,0.2013,11944034.38,2391033.58
9/12/2017,XRPUSD,0.2162,0.2252,0.2058,0.21,7540254.8,1626954.73
9/11/2017,XRPUSD,0.2203,0.2299,0.2075,0.2162,5900736.05,1284940.31
9/10/2017,XRPUSD,0.2141,0.228,0.2046,0.2203,6871289.83,1485283.48
9/9/2017,XRPUSD,0.2162,0.2169,0.207,0.2141,4709740.48,1007057.57
9/8/2017,XRPUSD,0.2298,0.2317,0.207,0.2162,12237171.66,2676253.47
9/7/2017,XRPUSD,0.2343,0.235,0.2203,0.2298,8418606.87,1927825.45
9/6/2017,XRPUSD,0.2224,0.24,0.222,0.2343,10357593.31,2391627.53
9/5/2017,XRPUSD,0.2114,0.229,0.199,0.2224,9330372.92,2006476.6
9/4/2017,XRPUSD,0.2339,0.234,0.197,0.2114,15270879.65,3223590.67
9/3/2017,XRPUSD,0.2282,0.24,0.221,0.2339,9714285.77,2241364.88
9/2/2017,XRPUSD,0.2538,0.2545,0.223,0.2282,19046325.83,4488688.44
9/1/2017,XRPUSD,0.26,0.265,0.2452,0.2538,19375296.58,4937449.06
8/31/2017,XRPUSD,0.2324,0.267,0.228,0.26,23041765.5,5658634.54
8/30/2017,XRPUSD,0.2217,0.2349,0.22,0.2324,9676977.25,2196029.75
8/29/2017,XRPUSD,0.2249,0.23,0.212,0.2217,12394868.26,2734919.83
8/28/2017,XRPUSD,0.2018,0.24,0.1932,0.2249,28435501.71,6123157.7
8/27/2017,XRPUSD,0.2101,0.212,0.193,0.2018,11339222.54,2279927.95
8/26/2017,XRPUSD,0.2182,0.2333,0.2066,0.2101,10551635.15,2301748.37
8/25/2017,XRPUSD,0.2185,0.235,0.2038,0.2182,17914140.47,3888305.12
8/24/2017,XRPUSD,0.2466,0.2894,0.212,0.2185,37189662.75,9248108
8/23/2017,XRPUSD,0.2412,0.299,0.221,0.2466,45491284.95,12251375.91
8/22/2017,XRPUSD,0.1967,0.2646,0.175,0.2412,33838275.35,7343959.33
8/21/2017,XRPUSD,0.1594,0.21,0.1525,0.1967,18507714.59,3280915.99
8/20/2017,XRPUSD,0.1563,0.1625,0.1516,0.1594,4991797.28,782442.21
8/19/2017,XRPUSD,0.1571,0.1625,0.1485,0.1563,6447708.36,998149.49
8/18/2017,XRPUSD,0.1582,0.1729,0.15,0.1571,10179143.96,1622579.36
8/17/2017,XRPUSD,0.1605,0.1625,0.152,0.1582,5517889.4,875727.64
8/16/2017,XRPUSD,0.159,0.1612,0.15,0.1605,10175291.84,1580752.24
8/15/2017,XRPUSD,0.1689,0.1694,0.1538,0.159,10089466.68,1624444.57
8/14/2017,XRPUSD,0.1665,0.1805,0.1651,0.1689,7283368.65,1248701.68
8/13/2017,XRPUSD,0.172,0.175,0.158,0.1665,10205615.71,1702067.5
8/12/2017,XRPUSD,0.1792,0.1838,0.1715,0.172,8584514.2,1516486.73
8/11/2017,XRPUSD,0.1832,0.188,0.1761,0.1792,7282490.44,1317286.84
8/10/2017,XRPUSD,0.187,0.187,0.1815,0.1832,5057204.74,933115.13
8/9/2017,XRPUSD,0.1979,0.1979,0.1834,0.187,7200290.77,1358512.85
8/8/2017,XRPUSD,0.1785,0.1979,0.177,0.1979,11522878.67,2135819.93
8/7/2017,XRPUSD,0.1811,0.1827,0.1765,0.1785,6737820.86,1210690.44
8/6/2017,XRPUSD,0.1849,0.1914,0.179,0.1811,7113617.86,1310553.32
8/5/2017,XRPUSD,0.1745,0.195,0.172,0.1849,11753654.76,2149791.11
8/4/2017,XRPUSD,0.175,0.1774,0.1719,0.1745,5567844.45,972435.27
8/3/2017,XRPUSD,0.1719,0.1777,0.1695,0.175,4660312.11,806952.52
8/2/2017,XRPUSD,0.1774,0.1807,0.1674,0.1719,7497825.05,1304521.47
8/1/2017,XRPUSD,0.1651,0.185,0.164,0.1774,10534672.44,1819609.61
7/31/2017,XRPUSD,0.1647,0.1695,0.1583,0.1651,4776988.49,782237.84
7/30/2017,XRPUSD,0.1703,0.1729,0.1622,0.1647,2224800.44,369350.84
7/29/2017,XRPUSD,0.1639,0.171,0.155,0.1703,5855421.37,945482.81
7/28/2017,XRPUSD,0.1726,0.1743,0.1611,0.1639,6318135.56,1065931.85
7/27/2017,XRPUSD,0.1726,0.176,0.1701,0.1726,4160664.03,720780.6
7/26/2017,XRPUSD,0.1736,0.1795,0.1626,0.1726,7280514.8,1244412.65
7/25/2017,XRPUSD,0.1911,0.193,0.16,0.1736,9110302.43,1614704.32
7/24/2017,XRPUSD,0.1973,0.199,0.19,0.1911,3493302.04,677013.82
7/23/2017,XRPUSD,0.1975,0.2075,0.188,0.1973,8098776.31,1593728.16
7/22/2017,XRPUSD,0.1838,0.205,0.1816,0.1975,6429708.61,1237253.82
7/21/2017,XRPUSD,0.1912,0.195,0.1813,0.1838,9299542.13,1748370.99
7/20/2017,XRPUSD,0.163,0.197,0.1592,0.1912,10621581.21,1917342.15
7/19/2017,XRPUSD,0.1791,0.1834,0.158,0.163,7414531.69,1276716.55
7/18/2017,XRPUSD,0.1728,0.19,0.16,0.1791,11134342.84,1944182.42
7/17/2017,XRPUSD,0.1469,0.1735,0.1447,0.1728,11402185.19,1809829.33
7/16/2017,XRPUSD,0.1717,0.175,0.1266,0.1469,17808413.72,2572995.17
7/15/2017,XRPUSD,0.1837,0.1873,0.1702,0.1717,4699100.57,829199.04
7/14/2017,XRPUSD,0.1916,0.192,0.1722,0.1837,4944279.58,894852.18
7/13/2017,XRPUSD,0.1951,0.2183,0.18,0.1916,8082045.02,1611490.7
7/12/2017,XRPUSD,0.1771,0.1971,0.165,0.1951,10380309.77,1922680.33
7/11/2017,XRPUSD,0.1898,0.2,0.1501,0.1771,20330198.74,3513514.45
7/10/2017,XRPUSD,0.2258,0.2276,0.1701,0.1898,12073986.52,2498019.36
7/9/2017,XRPUSD,0.23,0.2423,0.2254,0.2258,4483771.46,1053737.92
7/8/2017,XRPUSD,0.2308,0.2327,0.2105,0.23,17691507.07,3950497.2
7/7/2017,XRPUSD,0.2503,0.252,0.2295,0.2308,5070964.72,1200793.23
7/6/2017,XRPUSD,0.253,0.2541,0.2481,0.2503,2071451.28,518518.51
7/5/2017,XRPUSD,0.247,0.2574,0.243,0.253,3494546.93,871379.75
7/4/2017,XRPUSD,0.2524,0.258,0.2461,0.247,3747998.04,948437.78
7/3/2017,XRPUSD,0.2545,0.2566,0.245,0.2524,4215987.48,1051476.23
7/2/2017,XRPUSD,0.2369,0.2553,0.2275,0.2545,3805208.02,920290.01
7/1/2017,XRPUSD,0.244,0.25,0.227,0.2369,3003195.03,724180.75
6/30/2017,XRPUSD,0.2578,0.26,0.2436,0.244,3011724.96,764066.25
6/29/2017,XRPUSD,0.269,0.27,0.25,0.2578,2590053.32,672743.65
6/28/2017,XRPUSD,0.261,0.27,0.2464,0.269,4298694,1115929.1
6/27/2017,XRPUSD,0.244,0.261,0.22,0.261,5344430.27,1287678.81
6/26/2017,XRPUSD,0.2552,0.2647,0.21,0.244,8424160.13,2002750.66
6/25/2017,XRPUSD,0.2776,0.28,0.243,0.2552,5789536.75,1536363.94
6/24/2017,XRPUSD,0.2936,0.3029,0.263,0.2776,3558458.93,1002447.61
6/23/2017,XRPUSD,0.272,0.295,0.272,0.2936,2605256.97,742947.14
6/22/2017,XRPUSD,0.2731,0.28,0.26,0.272,4700831.1,1269953.95
6/21/2017,XRPUSD,0.3024,0.3099,0.2512,0.2731,5406928.21,1524163.7
